Частота (Гц)	Уровень (дБ)
957.031250	-34.272774
958.984375	-36.412945
960.937500	-33.178467
962.890625	-33.354633
964.843750	-38.031960
966.796875	-45.688854
968.750000	-42.318211
970.703125	-41.940434
972.656250	-38.031380
974.609375	-35.350727
976.562500	-34.665443
978.515625	-34.867016
980.468750	-36.880100
982.421875	-37.943283
984.375000	-33.996330
986.328125	-37.955456
988.281250	-37.769962
990.234375	-39.933388
992.187500	-37.920895
994.140625	-32.957359
996.093750	-37.419319
998.046875	-34.989880
1000.000000	-36.196686
1001.953125	-35.730511
1003.906250	-35.710537
1005.859375	-34.443966
1007.812500	-29.628792
1009.765625	-33.550526
1011.718750	-34.565571
1013.671875	-36.730534
1015.625000	-38.062778
1017.578125	-36.834583
1019.531250	-34.889984
1021.484375	-39.794743
1023.437500	-38.950115
1025.390625	-36.835461
1027.343750	-36.465565
1029.296875	-35.556873
1031.250000	-38.157524
1033.203125	-42.466637
1035.156250	-40.707123
1037.109375	-39.148220
1039.062500	-34.750671
1041.015625	-33.878754
1042.968750	-39.570000
1044.921875	-42.334991
1046.875000	-44.903362
1048.828125	-37.846207
1050.781250	-36.934265
1052.734375	-38.433155
1054.687500	-37.772873
1056.640625	-43.520180
1058.593750	-40.536842
1060.546875	-39.862442
1062.500000	-42.964722
1064.453125	-37.091908
1066.406250	-33.068794
1068.359375	-43.355896
1070.312500	-37.797565
1072.265625	-35.662476
1074.218750	-38.553997
1076.171875	-39.883289
1078.125000	-40.744713
1080.078125	-39.538151
1082.031250	-39.884804
1083.984375	-37.365559
1085.937500	-29.829239
1087.890625	-31.301008
1089.843750	-38.748055
1091.796875	-37.486534
1093.750000	-42.762901
1095.703125	-34.618519
1097.656250	-32.507736
1099.609375	-40.567963
1101.562500	-40.930927
1103.515625	-37.980721
1105.468750	-36.226433
1107.421875	-36.526810
1109.375000	-33.948917
1111.328125	-44.992794
1113.281250	-36.352669
1115.234375	-34.346569
1117.187500	-33.114117
1119.140625	-35.450603
1121.093750	-38.178146
1123.046875	-38.654095
1125.000000	-36.919853
1126.953125	-34.584499
1128.906250	-32.605625
1130.859375	-39.540470
1132.812500	-39.102741
1134.765625	-40.470329
1136.718750	-39.842819
1138.671875	-37.291737
1140.625000	-38.864059
1142.578125	-36.592770
1144.531250	-36.024185
1146.484375	-37.303856
1148.437500	-41.204124
1150.390625	-37.303200
1152.343750	-43.765079
1154.296875	-37.277752
1156.250000	-37.282825
1158.203125	-39.048424
1160.156250	-38.912045
1162.109375	-37.403042
1164.062500	-35.078968
1166.015625	-34.986912
1167.968750	-39.771839
1169.921875	-37.149452
1171.875000	-35.931103
1173.828125	-34.539246
1175.781250	-35.698143
1177.734375	-35.934601
1179.687500	-41.738605
1181.640625	-39.482410
1183.593750	-39.730316
1185.546875	-37.568630
1187.500000	-36.278427
1189.453125	-38.746258
1191.406250	-36.830441
1193.359375	-36.557991
1195.312500	-38.295883
1197.265625	-36.767231
1199.218750	-40.185551
1201.171875	-34.720669
1203.125000	-34.316513
1205.078125	-35.091137
1207.031250	-38.392441
1208.984375	-43.554455
1210.937500	-37.374786
1212.890625	-33.327480
1214.843750	-36.397148
1216.796875	-38.575756
1218.750000	-36.860420
1220.703125	-41.115334
1222.656250	-38.958496
1224.609375	-38.870293
1226.562500	-38.293301
1228.515625	-41.857147
1230.468750	-40.185059
1232.421875	-32.988224
1234.375000	-31.882563
1236.328125	-34.021744
1238.281250	-34.412548
1240.234375	-34.261921
1242.187500	-38.743298
1244.140625	-41.955246
1246.093750	-37.794678
1248.046875	-40.346214
1250.000000	-35.545460
1251.953125	-36.306171
1253.906250	-37.302433
1255.859375	-38.025204
1257.812500	-38.361015
1259.765625	-38.178051
1261.718750	-38.645756
1263.671875	-38.031574
1265.625000	-38.222885
1267.578125	-41.298027
1269.531250	-39.545162
1271.484375	-33.893997
1273.437500	-32.467979
1275.390625	-35.982212
1277.343750	-41.321072
1279.296875	-39.302658
1281.250000	-36.136036
1283.203125	-31.430420
1285.156250	-38.369240
1287.109375	-45.582478
1289.062500	-47.347431
1291.015625	-42.281883
1292.968750	-39.790977
1294.921875	-46.305187
1296.875000	-38.728855
1298.828125	-41.646633
1300.781250	-33.587326
1302.734375	-30.767361
1304.687500	-40.733311
1306.640625	-40.423012
1308.593750	-43.034870
1310.546875	-38.537010
1312.500000	-34.526226
1314.453125	-34.992004
1316.406250	-39.436405
1318.359375	-40.481758
1320.312500	-38.176525
1322.265625	-40.243385
1324.218750	-35.348232
1326.171875	-33.597679
1328.125000	-33.619846
1330.078125	-38.385082
1332.031250	-33.970509
1333.984375	-34.593277
1335.937500	-37.987141
1337.890625	-40.795574
1339.843750	-39.045265
1341.796875	-37.051113
1343.750000	-40.037075
1345.703125	-31.995018
1347.656250	-32.896439
1349.609375	-33.510807
1351.562500	-39.218300
1353.515625	-38.022026
1355.468750	-39.086769
1357.421875	-45.729321
1359.375000	-42.707359
1361.328125	-39.519920
1363.281250	-37.156696
1365.234375	-35.631294
1367.187500	-37.222649
1369.140625	-39.708473
1371.093750	-38.552994
1373.046875	-37.952202
1375.000000	-33.883846
1376.953125	-32.369225
1378.906250	-40.795963
1380.859375	-42.362957
1382.812500	-39.101162
1384.765625	-38.282566
1386.718750	-35.522423
1388.671875	-37.637897
1390.625000	-36.106098
1392.578125	-35.309677
1394.531250	-35.987309
1396.484375	-37.522095
1398.437500	-42.572464
1400.390625	-43.203911
1402.343750	-40.872715
1404.296875	-43.774414
1406.250000	-43.797577
1408.203125	-39.646866
1410.156250	-37.533005
1412.109375	-39.492271
1414.062500	-37.179234
1416.015625	-44.392509
1417.968750	-38.960823
1419.921875	-38.266239
1421.875000	-37.323841
1423.828125	-40.262756
1425.781250	-38.273792
1427.734375	-35.069561
1429.687500	-34.155956
1431.640625	-33.834671
1433.593750	-39.198467
1435.546875	-34.851345
1437.500000	-35.150867
1439.453125	-35.028595
1441.406250	-32.931747
1443.359375	-34.806278
1445.312500	-37.023651
1447.265625	-40.184200
1449.218750	-46.245899
1451.171875	-37.482643
1453.125000	-34.845474
1455.078125	-40.488682
1457.031250	-36.297443
1458.984375	-33.676258
1460.937500	-38.246590
1462.890625	-37.530098
1464.843750	-39.113823
1466.796875	-38.697739
1468.750000	-31.882130
1470.703125	-32.569752
1472.656250	-35.512547
1474.609375	-38.857651
1476.562500	-39.945816
1478.515625	-38.212841
1480.468750	-44.040199
1482.421875	-36.534855
1484.375000	-30.369699
1486.328125	-34.172546
1488.281250	-38.960670
1490.234375	-43.857407
1492.187500	-39.800140
1494.140625	-37.746712
1496.093750	-36.123558
1498.046875	-36.198700
1500.000000	-37.813778
1501.953125	-46.458969
1503.906250	-41.118664
1505.859375	-35.202644
1507.812500	-36.111027
1509.765625	-39.499615
1511.718750	-53.947254
1513.671875	-46.275112
1515.625000	-42.764244
1517.578125	-38.781727
1519.531250	-37.862617
1521.484375	-35.848793
1523.437500	-38.166206
1525.390625	-36.569767
1527.343750	-37.669998
1529.296875	-32.026600
1531.250000	-32.051903
1533.203125	-38.076832
1535.156250	-36.280163
1537.109375	-34.382168
1539.062500	-37.869381
1541.015625	-34.271046
1542.968750	-33.155514
1544.921875	-37.780453
1546.875000	-42.845600
1548.828125	-43.946918
1550.781250	-33.945656
1552.734375	-35.903404
1554.687500	-37.481556
1556.640625	-35.092945
1558.593750	-32.664207
1560.546875	-41.965885
1562.500000	-35.291546
1564.453125	-38.911781
1566.406250	-34.275528
1568.359375	-38.076717
1570.312500	-50.701286
1572.265625	-44.124046
1574.218750	-38.124027
1576.171875	-36.260056
1578.125000	-34.919090
1580.078125	-32.649948
1582.031250	-34.115078
1583.984375	-40.079212
1585.937500	-36.644096
1587.890625	-32.358089
1589.843750	-32.926403
1591.796875	-38.149685
1593.750000	-39.249111
1595.703125	-37.417107
1597.656250	-34.387280
1599.609375	-38.903522
1601.562500	-38.409534
1603.515625	-38.874363
1605.468750	-32.637402
1607.421875	-38.948395
1609.375000	-39.839737
1611.328125	-43.865925
1613.281250	-39.195652
1615.234375	-39.437222
1617.187500	-40.898178
1619.140625	-39.587482
1621.093750	-40.465836
1623.046875	-36.431751
1625.000000	-41.724346
1626.953125	-41.258797
1628.906250	-36.398998
1630.859375	-35.996311
1632.812500	-33.402168
1634.765625	-30.735619
1636.718750	-30.922457
1638.671875	-32.707333
1640.625000	-40.722706
1642.578125	-41.638298
1644.531250	-35.245701
1646.484375	-38.033733
1648.437500	-40.134186
1650.390625	-43.176594
1652.343750	-36.870033
1654.296875	-38.045204
1656.250000	-38.677395
1658.203125	-37.661037
1660.156250	-37.973213
1662.109375	-37.963924
1664.062500	-39.049694
1666.015625	-36.059021
1667.968750	-38.540928
1669.921875	-42.733185
1671.875000	-32.884331
1673.828125	-33.135811
1675.781250	-35.329742
1677.734375	-39.512444
1679.687500	-39.267220
1681.640625	-39.370255
1683.593750	-37.443676
1685.546875	-39.823456
1687.500000	-38.887627
1689.453125	-43.279800
1691.406250	-37.690914
1693.359375	-30.166126
1695.312500	-30.976795
1697.265625	-34.073914
1699.218750	-35.461533
1701.171875	-39.643211
1703.125000	-41.994663
1705.078125	-41.053020
1707.031250	-35.903133
1708.984375	-35.883060
1710.937500	-39.945103
1712.890625	-38.535244
1714.843750	-38.022594
1716.796875	-41.284393
1718.750000	-43.235428
1720.703125	-43.076218
1722.656250	-42.060623
1724.609375	-38.126278
1726.562500	-39.795860
1728.515625	-37.574791
1730.468750	-36.113716
1732.421875	-41.151779
1734.375000	-40.858322
1736.328125	-39.246910
1738.281250	-38.005421
1740.234375	-36.954285
1742.187500	-39.261932
1744.140625	-36.872089
1746.093750	-33.549370
1748.046875	-33.214664
1750.000000	-37.608700
1751.953125	-35.337158
1753.906250	-34.393940
1755.859375	-39.037151
1757.812500	-36.847824
1759.765625	-33.254391
1761.718750	-38.079781
1763.671875	-44.038940
1765.625000	-41.921852
1767.578125	-36.182896
1769.531250	-36.182777
1771.484375	-40.576309
1773.437500	-43.373966
1775.390625	-42.251598
1777.343750	-40.938980
1779.296875	-38.202797
1781.250000	-38.926846
1783.203125	-44.416252
1785.156250	-37.273350
1787.109375	-34.464733
1789.062500	-36.042847
1791.015625	-33.931297
1792.968750	-33.324421
1794.921875	-37.213406
1796.875000	-40.140308
1798.828125	-38.454258
1800.781250	-39.218155
1802.734375	-34.087425
1804.687500	-30.862537
1806.640625	-34.577404
1808.593750	-36.882385
1810.546875	-37.218121
1812.500000	-39.683342
1814.453125	-39.975262
1816.406250	-44.090218
1818.359375	-44.426479
1820.312500	-36.201233
1822.265625	-36.929455
1824.218750	-38.608459
1826.171875	-36.016178
1828.125000	-35.752823
1830.078125	-40.563251
1832.031250	-35.844456
1833.984375	-36.823811
1835.937500	-42.542725
1837.890625	-38.024723
1839.843750	-38.470757
1841.796875	-33.094311
1843.750000	-35.954609
1845.703125	-35.579884
1847.656250	-33.540901
1849.609375	-35.863712
1851.562500	-36.841702
1853.515625	-40.186604
1855.468750	-37.290878
1857.421875	-37.363125
1859.375000	-35.479961
1861.328125	-32.924259
1863.281250	-36.571419
1865.234375	-36.935257
1867.187500	-33.999584
1869.140625	-34.866241
1871.093750	-38.164787
1873.046875	-38.910667
1875.000000	-37.925972
1876.953125	-36.439930
1878.906250	-37.173264
1880.859375	-35.738335
1882.812500	-36.683418
1884.765625	-30.350367
1886.718750	-33.279793
1888.671875	-40.512566
1890.625000	-37.512825
1892.578125	-36.863312
1894.531250	-37.855415
1896.484375	-40.754093
1898.437500	-33.598789
1900.390625	-49.251095
1902.343750	-38.621029
1904.296875	-41.470562
1906.250000	-43.216145
1908.203125	-43.539970
1910.156250	-38.861965
1912.109375	-36.865322
1914.062500	-32.298008
1916.015625	-39.587372
1917.968750	-37.461208
1919.921875	-33.842793
1921.875000	-33.177444
1923.828125	-35.085747
1925.781250	-43.599129
1927.734375	-40.707119
1929.687500	-37.272518
1931.640625	-32.905098
1933.593750	-37.385883
1935.546875	-48.516113
1937.500000	-40.610123
1939.453125	-37.153862
1941.406250	-41.749912
1943.359375	-39.045574
1945.312500	-38.398830
1947.265625	-40.125412
1949.218750	-38.108433
1951.171875	-38.392368
1953.125000	-42.411800
1955.078125	-44.395058
1957.031250	-42.948444
1958.984375	-40.106758
1960.937500	-36.235382
1962.890625	-41.729572
1964.843750	-38.983765
1966.796875	-36.201683
1968.750000	-33.768555
1970.703125	-35.425106
1972.656250	-40.930782
1974.609375	-36.391651
1976.562500	-33.376747
1978.515625	-35.654297
1980.468750	-38.062073
1982.421875	-38.052677
1984.375000	-35.119183
1986.328125	-32.831551
1988.281250	-40.923473
1990.234375	-39.787090
1992.187500	-39.707256
1994.140625	-36.727501
1996.093750	-34.025177
1998.046875	-34.650902
2000.000000	-42.544285
2001.953125	-40.901070
2003.906250	-40.300224
2005.859375	-39.800434
2007.812500	-37.610023
2009.765625	-34.448395
2011.718750	-33.585148
2013.671875	-31.678125
2015.625000	-32.481220
2017.578125	-38.268803
2019.531250	-44.360344
2021.484375	-44.106525
2023.437500	-42.037029
2025.390625	-38.770245
2027.343750	-45.273075
2029.296875	-43.146305
2031.250000	-36.781033
2033.203125	-36.178654
2035.156250	-37.275036
2037.109375	-37.543205
2039.062500	-41.855278
2041.015625	-36.820244
2042.968750	-35.272533
2044.921875	-42.127155
2046.875000	-42.934925
2048.828125	-39.291462
2050.781250	-34.689674
2052.734375	-34.733578
2054.687500	-36.257557
2056.640625	-33.116489
2058.593750	-33.068111
2060.546875	-39.328094
2062.500000	-37.722290
2064.453125	-34.406815
2066.406250	-37.040440
2068.359375	-44.797283
2070.312500	-38.428673
2072.265625	-38.616356
2074.218750	-38.468586
2076.171875	-41.640156
2078.125000	-35.468151
2080.078125	-36.971935
2082.031250	-35.649860
2083.984375	-39.198483
2085.937500	-44.117496
2087.890625	-39.355320
2089.843750	-37.902431
2091.796875	-39.941097
2093.750000	-39.262142
2095.703125	-42.534641
2097.656250	-35.939438
2099.609375	-41.202553
2101.562500	-39.641281
2103.515625	-38.420589
2105.468750	-38.389229
2107.421875	-40.394672
2109.375000	-33.219059
2111.328125	-29.626230
2113.281250	-34.240452
2115.234375	-36.182575
2117.187500	-34.625423
2119.140625	-39.790703
2121.093750	-36.434967
2123.046875	-35.884209
2125.000000	-40.946270
2126.953125	-47.006367
2128.906250	-40.091900
2130.859375	-42.841450
2132.812500	-36.665386
2134.765625	-33.444939
2136.718750	-33.913635
2138.671875	-33.147797
2140.625000	-35.808662
2142.578125	-37.922478
2144.531250	-40.361977
2146.484375	-38.112953
2148.437500	-41.344921
2150.390625	-56.896332
2152.343750	-41.194138
2154.296875	-36.950451
2156.250000	-37.225132
2158.203125	-38.214893
2160.156250	-45.213352
2162.109375	-44.847584
2164.062500	-40.099709
2166.015625	-36.089359
2167.968750	-36.501675
2169.921875	-34.507896
2171.875000	-30.599176
2173.828125	-35.409901
2175.781250	-37.952454
2177.734375	-37.368710
2179.687500	-37.071342
2181.640625	-35.932293
2183.593750	-40.288441
2185.546875	-41.345112
2187.500000	-37.228458
2189.453125	-44.053024
2191.406250	-44.040947
2193.359375	-36.725441
2195.312500	-39.253368
2197.265625	-35.422844
2199.218750	-37.240788
2201.171875	-35.048504
2203.125000	-34.705006
2205.078125	-36.579926
2207.031250	-35.470829
2208.984375	-36.186066
2210.937500	-37.504391
2212.890625	-37.973988
2214.843750	-39.113693
2216.796875	-41.140457
2218.750000	-40.502689
2220.703125	-35.264050
2222.656250	-35.053173
2224.609375	-33.134727
2226.562500	-32.117897
2228.515625	-34.427460
2230.468750	-37.872829
2232.421875	-31.846586
2234.375000	-32.650471
2236.328125	-41.668377
2238.281250	-42.168049
2240.234375	-40.708527
2242.187500	-43.684929
2244.140625	-42.109272
2246.093750	-39.241817
2248.046875	-33.828121
2250.000000	-35.865025
2251.953125	-35.831188
2253.906250	-33.603733
2255.859375	-36.656673
2257.812500	-38.475307
2259.765625	-36.788609
2261.718750	-38.051044
2263.671875	-43.337383
2265.625000	-41.747868
2267.578125	-40.602203
2269.531250	-40.538532
2271.484375	-37.594391
2273.437500	-35.718555
2275.390625	-33.563046
2277.343750	-35.761513
2279.296875	-38.232059
2281.250000	-37.525257
2283.203125	-34.809647
2285.156250	-39.305801
2287.109375	-44.324928
2289.062500	-37.365856
2291.015625	-35.872189
2292.968750	-36.864868
2294.921875	-33.224655
2296.875000	-34.383297
2298.828125	-37.934097
2300.781250	-39.893345
2302.734375	-37.629997
2304.687500	-34.743271
2306.640625	-33.495041
2308.593750	-35.350182
2310.546875	-40.463299
2312.500000	-35.947578
2314.453125	-32.432228
2316.406250	-33.921124
2318.359375	-33.495861
2320.312500	-31.947880
2322.265625	-34.772324
2324.218750	-37.848660
2326.171875	-36.848530
2328.125000	-41.177490
2330.078125	-37.746803
2332.031250	-34.575264
2333.984375	-32.413937
2335.937500	-34.124382
2337.890625	-38.331017
2339.843750	-37.711281
2341.796875	-41.255978
2343.750000	-41.510498
2345.703125	-40.005463
2347.656250	-35.470112
